# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2;w_tr_right_m;w_tr_left_m
29.4;-6.9795642233007;-18.8331805818613;-2.80648943720686;-0.20943951023932;4;0;2;2
29.5;-7.07434453733946;-18.8650661907993;-2.82743338823082;-0.20943951023932;4;0;2;2
29.6;-7.16977183774295;-18.8949598410337;-2.84837733925475;-0.20943951023932;4;0;2;2
29.7;-7.26580426541328;-18.9228484197421;-2.86932129027868;-0.20943951023932;4;0;2;2
29.8;-7.36239969581403;-18.9487196936251;-2.89026524130263;-0.20943951023932;4;0;2;2
29.9;-7.45951575744813;-18.972562314272;-2.91120919232651;-0.20943951023932;4;0;2;2
30;-7.55710985044412;-18.9943658231392;-2.93215314335047;-0.20943951023932;4;0;2;2
30.1;-7.65513916524251;-19.0141206561375;-2.95309709437441;-0.20943951023932;4;0;2;2
30.2;-7.75356070137417;-19.0318181478275;-2.97404104539834;-0.20943951023932;4;0;2;2
30.3;-7.85233128632244;-19.0474505352206;-2.99498499642225;-0.20943951023932;4;0;2;2
30.4;-7.95140759446072;-19.0610109611845;-3.01592894744623;-0.20943951023932;4;0;2;2
30.5;-8.0507461660572;-19.0724934774507;-3.03687289847014;-0.20943951023932;4;0;2;2
30.6;-8.15030342633846;-19.081893047224;-3.05781684949403;-0.20943951023932;4;0;2;2
30.7;-8.25003570460348;-19.0892055473917;-3.07876080051802;-0.20943951023932;4;0;2;2
30.8;-8.34989925337974;-19.0944277703323;-3.09970475154193;-0.20943951023932;4;0;2;2
30.9;-8.44985026761309;-19.0975574253225;-3.12064870256585;-0.20943951023932;4;0;2;2
31;-8.54984490388268;-19.098593139542;-3.14159265358979;-0.20943951023932;4;0;2;2
31.1;-8.64983929963293;-19.0975344586757;3.12064870256584;-0.20943951023932;4;0;2;2
31.2;-8.74978959241373;-19.0943818471131;3.09970475154194;-0.20943951023932;4;0;2;2
31.3;-8.84965193912072;-19.0891366877442;3.07876080051799;-0.20943951023932;4;0;2;2
31.4;-8.949382535227;-19.0818012813535;3.05781684949407;-0.20943951023932;4;0;2;2
31.5;-9.04893763399796;-19.0723788456102;3.03687289847014;-0.20943951023932;4;0;2;2
31.6;-9.14827356568072;-19.0608735136571;3.01592894744619;-0.20943951023932;4;0;2;2
31.7;-9.24734675665985;-19.0472903322976;2.99498499642229;-0.20943951023932;4;0;2;2
31.8;-9.34611374857088;-19.0316352597817;2.97404104539833;-0.20943951023932;4;0;2;2
31.9;-9.4445312173633;-19.0139151631926;2.95309709437441;-0.20943951023932;4;0;2;2
32;-9.54255599230457;-18.9941378154345;2.93215314335046;-0.20943951023932;4;0;2;2
32.1;-9.64014507491698;-18.9723118918229;2.91120919232652;-0.20943951023932;4;0;2;2
32.2;-9.73725565783883;-18.9484469662791;2.89026524130261;-0.20943951023932;4;0;2;2
32.3;-9.83384514360188;-18.9225535071308;2.86932129027868;-0.20943951023932;4;0;2;2
32.4;-9.92987116331668;-18.8946428725203;2.84837733925476;-0.20943951023932;4;0;2;2
32.5;-10.0252915952577;-18.8647273054218;2.82743338823083;-0.20943951023932;4;0;2;2
32.6;-10.1200645833398;-18.8328199282713;2.80648943720687;-0.20943951023932;4;0;2;2
32.7;-10.2141485554786;-18.7989347372108;2.78554548618295;-0.20943951023932;4;0;2;2
32.8;-10.307502241826;-18.7630865959481;2.76460153515904;-0.20943951023932;4;0;2;2
32.9;-10.4000846928729;-18.7252912292377;2.74365758413508;-0.20943951023932;4;0;2;2
33;-10.491855297412;-18.6855652159824;2.72271363311113;-0.20943951023932;4;0;2;2
33.1;-10.5827738003517;-18.6439259819617;2.70176968208723;-0.20943951023932;4;0;2;2
33.2;-10.672800320374;-18.6003917921873;2.6808257310633;-0.20943951023932;4;0;2;2
33.3;-10.7618953674283;-18.5549817428918;2.65988178003936;-0.20943951023932;4;0;2;2
33.4;-10.8500198600539;-18.5077157531516;2.63893782901543;-0.20943951023932;4;0;2;2
33.5;-10.9371351425227;-18.4586145561499;2.61799387799149;-0.20943951023932;4;0;2;2
33.6;-11.0232030017961;-18.4076996900817;2.59704992696757;-0.20943951023932;4;0;2;2
33.7;-11.1081856842862;-18.3549934887064;2.57610597594363;-0.20943951023932;4;0;2;2
33.8;-11.1920459124173;-18.300519071551;2.5551620249197;-0.20943951023932;4;0;2;2
33.9;-11.2747469009772;-18.2443003337686;2.53421807389576;-0.20943951023932;4;0;2;2
34;-11.356252373253;-18.186361935657;2.51327412287183;-0.20943951023932;4;0;2;2
34.1;-11.436526576944;-18.1267292918416;2.49233017184791;-0.20943951023932;4;0;2;2
34.2;-11.5155342998441;-18.0654285601268;2.47138622082397;-0.20943951023932;4;0;2;2
34.3;-11.5932408852882;-18.0024866300226;2.45044226980004;-0.20943951023932;4;0;2;2
34.4;-11.6696122473538;-17.9379311109488;2.4294983187761;-0.20943951023932;4;0;2;2
34.5;-11.7446148858128;-17.8717903201249;2.40855436775216;-0.20943951023932;4;0;2;2
34.6;-11.8182159008266;-17.804093270148;2.38761041672825;-0.20943951023932;4;0;2;2
34.7;-11.8903830073773;-17.7348696562671;2.36666646570432;-0.20943951023932;4;0;2;2
34.8;-11.9610845494299;-17.6641498433572;2.34572251468036;-0.20943951023932;4;0;2;2
34.9;-12.0302895138176;-17.5919648525992;2.32477856365645;-0.20943951023932;4;0;2;2
35;-12.0979675438462;-17.5183463478733;2.30383461263251;-0.20943951023932;4;0;2;2
35.1;-12.1640889526098;-17.4433266218691;2.28289066160858;-0.20943951023932;4;0;2;2
35.2;-12.2286247360131;-17.3669385819207;2.26194671058466;-0.20943951023932;4;0;2;2
35.3;-12.2915465854938;-17.2892157355719;2.24100275956072;-0.20943951023932;4;0;2;2
35.4;-12.3528269004403;-17.2101921758781;2.22005880853677;-0.20943951023932;4;0;2;2
35.5;-12.4124388002985;-17.1299025664511;2.19911485751285;-0.20943951023932;4;0;2;2
35.6;-12.4703561363632;-17.0483821262548;2.17817090648893;-0.20943951023932;4;0;2;2
35.7;-12.5265535032479;-16.9656666141555;2.15722695546499;-0.20943951023932;4;0;2;2
35.8;-12.5810062500293;-16.8817923132368;2.13628300444107;-0.20943951023932;4;0;2;2
35.9;-12.6336904910597;-16.796796014884;2.11533905341713;-0.20943951023932;4;0;2;2
36;-12.6845831164451;-16.7107150026455;2.09439510239318;-0.209439510239319;4;0;2;2
36.1;-12.7336618021821;-16.6235870358784;2.07345115136926;-0.20943951023932;4;0;2;2
36.2;-12.78090501995;-16.5354503331856;2.05250720034535;-0.209439510239319;4;0;2;2
36.3;-12.8262920465547;-16.4463435556509;2.0315632493214;-0.20943951023932;4;0;2;2
36.4;-12.8698029730186;-16.3563057898807;2.01061929829745;-0.209439510239316;4;0;2;2
36.5;-12.9114187133135;-16.2653765308585;1.98967534727355;-0.209439510239331;4;0;2;2
36.6;-12.9511210127332;-16.1735956646204;1.96873139624956;-0.209439510239275;4;0;2;2
36.7;-12.9888924559004;-16.0810034507593;1.94778744522581;-0.209439510239485;4;0;2;2
36.8;-13.0247164744061;-15.987640504765;1.92684349420122;-0.209439510238699;4;0;2;2
36.9;-13.0585773540775;-15.8935477802083;1.90589954317983;-0.209439510241641;4;0;2;2
37;-13.0904602418707;-15.7987665507765;1.88495559214628;-0.209439510230631;4;0;2;2
37.1;-13.1203511523861;-15.7033383921691;1.86401164115843;-0.209439510271837;4;0;2;2
37.2;-13.1482369740032;-15.6073051638606;1.84306768999906;-0.209439510117624;4;0;2;2
37.3;-13.1741054746324;-15.5107089907384;1.82212373948345;-0.209439510694764;4;0;2;2
37.4;-13.1979453070775;-15.4135922446255;1.80117978655254;-0.209439508534844;4;0;2;2
37.5;-13.2197460140256;-15.3159975256936;1.78023584267925;-0.20943951661818;4;0;2;2
37.6;-13.2394980325872;-15.2179676437766;1.759291864855;-0.209439486367133;4;0;2;2
37.7;-13.2571926986682;-15.1195455995928;1.73834801423185;-0.209439599577691;4;0;2;2
37.8;-13.2728222501045;-15.0207745658805;1.7174036872507;-0.209439175905249;4;0;2;2
37.9;-13.2863798325608;-14.9216978684677;1.69646114339149;-0.209440761420013;4;0;2;2
38;-13.2978594932037;-14.8223589672396;1.6755119278563;-0.209434827971606;4;0;2;2
38.1;-13.3072562182422;-14.7228014371797;1.65458766375365;-0.209457032465213;4;0;2;2
38.2;-13.3145658044114;-14.6230689488616;1.633570124622;-0.20937393813034;4;0;2;2
38.3;-13.3197853499844;-14.5232052507705;1.6129011155689;-0.20968489404041;4;0;2;2
38.4;-13.3229114254804;-14.4232541445805;1.59093034548037;-0.208521175227458;4;0;2;2
38.5;-13.323946925796;-14.3232594866451;1.57381948228518;0.000899302723290386;4;0;2;2
38.6;-13.3239443296378;-14.2232594944925;1.56998626304612;-0.000240967438456768;4;0;2;2
38.7;-13.3239450252763;-14.1232594923898;1.57101338209237;6.45670305366873E-05;4;0;2;2
38.8;-13.3239448388805;-14.0232594929532;1.570738166954;-1.7300683689981E-05;4;0;2;2
38.9;-13.3239448888251;-13.9232594928022;1.57081191067384;4.63570422323655E-06;4;0;2;2
39;-13.3239448754425;-13.8232594928427;1.57079215110688;-1.24213320296582E-06;4;0;2;2
39.1;-13.3239448790284;-13.7232594928318;1.57079744566711;3.32828588626576E-07;4;0;2;2
39.2;-13.3239448780675;-13.6232594928347;1.57079602699397;-8.91811515404813E-08;4;0;2;2
39.3;-13.323944878325;-13.523259492834;1.57079640712632;2.38960175353495E-08;4;0;2;2
39.4;-13.323944878256;-13.4232594928342;1.57079630527014;-6.40291860091664E-09;4;0;2;2
39.5;-13.3239448782745;-13.3232594928341;1.57079633256243;1.71565686831789E-09;4;0;2;2
39.6;-13.3239448782695;-13.2232594928341;1.5707963252495;-4.59708872354687E-10;4;0;2;2
39.7;-13.3239448782709;-13.1232594928341;1.57079632720898;1.2317862110086E-10;4;0;2;2
39.8;-13.3239448782705;-13.0232594928341;1.57079632668394;-3.30056120487547E-11;4;0;2;2
39.9;-13.3239448782706;-12.9232594928341;1.57079632682463;8.84382709415848E-12;4;0;2;2
40;-13.3239448782706;-12.8232594928341;1.57079632678693;-2.36969632788033E-12;4;0;2;2
40.1;-13.3239448782706;-12.7232594928341;1.57079632679703;6.34958217362531E-13;4;0;2;2
40.2;-13.3239448782706;-12.6232594928341;1.57079632679432;-1.70136541569795E-13;4;0;2;2
40.3;-13.3239448782706;-12.5232594928341;1.57079632679505;4.55879489166507E-14;4;0;2;2
40.4;-13.3239448782706;-12.4232594928341;1.57079632679486;-1.22152540968074E-14;4;0;2;2
40.5;-13.3239448782706;-12.3232594928341;1.57079632679491;3.27306747058063E-15;4;0;2;2
40.6;-13.3239448782706;-12.2232594928341;1.57079632679489;-8.77015785514657E-16;4;0;2;2
40.7;-13.3239448782706;-12.1232594928341;1.5707963267949;2.34995671477999E-16;4;0;2;2
40.8;-13.3239448782706;-12.0232594928341;1.57079632679489;-6.29669003973391E-17;4;0;2;2
40.9;-13.3239448782706;-11.9232594928341;1.57079632679491;1.68719301113574E-17;4;0;2;2
41;-13.3239448782706;-11.8232594928341;1.5707963267949;-4.52082004809272E-18;4;0;2;2
41.1;-13.3239448782706;-11.7232594928341;1.57079632679488;1.21135008101287E-18;4;0;2;2
41.2;-13.3239448782706;-11.6232594928341;1.5707963267949;-3.24580275958775E-19;4;0;2;2
41.3;-13.3239448782706;-11.5232594928341;1.5707963267949;8.69710228222244E-20;4;0;2;2
41.4;-13.3239448782706;-11.4232594928341;1.5707963267949;-2.3303815330123E-20;4;0;2;2
41.5;-13.3239448782706;-11.3232594928341;1.5707963267949;6.2442384982707E-21;4;0;2;2
41.6;-13.3239448782706;-11.2232594928341;1.5707963267949;-1.67313866295896E-21;4;0;2;2
41.7;-13.3239448782706;-11.1232594928341;1.57079632679489;4.48316153565142E-22;4;0;2;2
41.8;-13.3239448782706;-11.0232594928341;1.57079632679491;-1.20125951301607E-22;4;0;2;2
41.9;-13.3239448782706;-10.9232594928341;1.5707963267949;3.21876516412849E-23;4;0;2;2
42;-13.3239448782706;-10.8232594928341;1.57079632679488;-8.62465526353691E-24;4;0;2;2
42.1;-13.3239448782706;-10.7232594928341;1.5707963267949;2.3109694128617E-24;4;0;2;2
42.2;-13.3239448782706;-10.6232594928341;1.5707963267949;-6.19222387909892E-25;4;0;2;2
42.3;-13.3239448782706;-10.5232594928341;1.5707963267949;1.65920138777868E-25;4;0;2;2
42.4;-13.3239448782706;-10.4232594928341;1.5707963267949;-4.44581672015815E-26;4;0;2;2
42.5;-13.3239448782706;-10.3232594928341;1.5707963267949;1.1912530028463E-26;4;0;2;2
42.6;-13.3239448782706;-10.2232594928341;1.5707963267949;-3.19195291226902E-27;4;0;2;2
42.7;-13.3239448782706;-10.1232594928341;1.5707963267949;8.55281620613093E-28;4;0;2;2
42.8;-13.3239448782706;-10.0232594928341;1.5707963267949;-2.29173570183347E-28;4;0;2;2
42.9;-13.3239448782706;-9.92325949283412;1.5707963267949;6.14126601202957E-29;4;0;2;2
43;-13.3239448782706;-9.82325949283413;1.5707963267949;-1.64770702978434E-29;4;0;2;2
43.1;-13.3239448782706;-9.72325949283412;1.5707963267949;4.49562107107572E-30;4;0;2;2
43.2;-13.3239448782706;-9.62325949283412;1.5707963267949;-1.5054139864595E-30;4;0;2;2
43.3;-13.3239448782706;-9.52325949283412;1.5707963267949;1.52603487476227E-30;4;0;2;2
43.4;-13.3239448782706;-9.42325949283412;1.5707963267949;-4.59872551258958E-30;4;0;2;2
43.5;-13.3239448782706;-9.32325949283413;1.5707963267949;1.68688671755955E-29;4;0;2;2
43.6;-13.3239448782706;-9.22325949283412;1.5707963267949;-6.28767431897945E-29;4;0;2;2
43.7;-13.3239448782706;-9.12325949283412;1.5707963267949;2.34638105583583E-28;4;0;2;2
43.8;-13.3239448782706;-9.02325949283412;1.5707963267949;-8.75675679144536E-28;4;0;2;2
43.9;-13.3239448782706;-8.92325949283412;1.5707963267949;3.26806461099456E-27;4;0;2;2
44;-13.3239448782706;-8.82325949283413;1.5707963267949;-1.21965827648333E-26;4;0;2;2
44.1;-13.3239448782706;-8.72325949283412;1.5707963267949;4.55182664483402E-26;4;0;2;2
44.2;-13.3239448782706;-8.62325949283412;1.5707963267949;-1.69876483028527E-25;4;0;2;2
44.3;-13.3239448782706;-8.52325949283412;1.5707963267949;6.33987665665769E-25;4;0;2;2
44.4;-13.3239448782706;-8.42325949283412;1.5707963267949;-2.36607417963455E-24;4;0;2;2
44.5;-13.3239448782706;-8.32325949283413;1.5707963267949;8.83030905287214E-24;4;0;2;2
44.6;-13.3239448782706;-8.22325949283412;1.5707963267949;-3.29551620318551E-23;4;0;2;2
44.7;-13.3239448782706;-8.12325949283412;1.5707963267949;1.22990339074548E-22;4;0;2;2
44.8;-13.3239448782706;-8.02325949283412;1.5707963267949;-4.59006194266337E-22;4;0;2;2
44.9;-13.3239448782706;-7.92325949283412;1.5707963267949;1.7130344379908E-21;4;0;2;2
45;-13.3239448782706;-7.82325949283413;1.5707963267949;-6.39313155769666E-21;4;0;2;2
45.1;-13.3239448782706;-7.72325949283412;1.5707963267949;2.38594917927966E-20;4;0;2;2
45.2;-13.3239448782706;-7.62325949283412;1.5707963267949;-8.90448356134898E-20;4;0;2;2
45.3;-13.3239448782706;-7.52325949283412;1.5707963267949;3.32319850661163E-19;4;0;2;2
45.4;-13.3239448782706;-7.42325949283412;1.5707963267949;-1.24023456703116E-18;4;0;2;2
45.5;-13.3239448782706;-7.32325949283413;1.5707963267949;4.62861841746333E-18;4;0;2;2
45.6;-13.3239448782706;-7.22325949283412;1.5707963267949;-1.72742391028227E-17;4;0;2;2
45.7;-13.3239448782706;-7.12325949283412;1.5707963267949;6.44683379938276E-17;4;0;2;2
45.8;-13.3239448782706;-7.02325949283412;1.5707963267949;-2.40599112872488E-16;4;0;2;2
45.9;-13.3239448782706;-6.92325949283412;1.5707963267949;8.97928113496123E-16;4;0;2;2
46;-13.3239448782706;-6.82325949283413;1.5707963267949;-3.35111334111189E-15;4;0;2;2
46.1;-13.3239448782706;-6.72325949283412;1.57079632679489;1.25065252509519E-14;4;0;2;2
46.2;-13.3239448782706;-6.62325949283412;1.57079632679492;-4.66749876626955E-14;4;0;2;2
46.3;-13.3239448782706;-6.52325949283412;1.5707963267948;1.7419342539983E-13;4;0;2;2
46.4;-13.3239448782706;-6.42325949283412;1.57079632679527;-6.50098713936626E-13;4;0;2;2
46.5;-13.3239448782706;-6.32325949283413;1.57079632679351;2.42620143034659E-12;4;0;2;2
46.6;-13.3239448782706;-6.22325949283412;1.57079632680007;-9.05470700745004E-12;4;0;2;2
46.7;-13.3239448782706;-6.12325949283412;1.57079632677559;3.37926265994536E-11;4;0;2;2
46.8;-13.3239448782706;-6.02325949283412;1.57079632686694;-1.26115799390364E-10;4;0;2;2
46.9;-13.3239448782704;-5.92325949283412;1.57079632652603;4.70670570962003E-10;4;0;2;2
47;-13.3239448782713;-5.82325949283411;1.57079632779833;-1.75656648445759E-09;4;0;2;2
47.1;-13.323944878268;-5.72325949283418;1.57079632305004;6.55559536686858E-09;4;0;2;2
47.2;-13.3239448782803;-5.62325949283391;1.57079634077091;-2.44658149830167E-08;4;0;2;2
47.3;-13.3239448782344;-5.52325949283491;1.57079627463571;9.13076645651983E-08;4;0;2;2
47.4;-13.3239448784056;-5.42325949283119;1.57079652145564;-3.40764843277776E-07;4;0;2;2
47.5;-13.3239448777668;-5.32325949284505;1.57079560031108;1.27175170854587E-06;4;0;2;2
47.6;-13.3239448801507;-5.22325949279334;1.5707990380692;-4.74624199090584E-06;4;0;2;2
47.7;-13.323944871254;-5.12325949298634;1.57078620817864;1.77132162550775E-05;4;0;2;2
47.8;-13.3239449044568;-5.02325949226604;1.57083408994563;-6.61066230294041E-05;4;0;2;2
47.9;-13.3239447805421;-4.92325949495422;1.57065539225222;0.000246713275862539;4;0;2;2
48;-13.3239452429116;-4.82325948492191;1.57132229401409;-0.000920813912236705;4;0;2;2
48.1;-13.3236687226497;-4.72325989229019;1.56075668179915;-0.210339552764055;4;0;2;2
48.2;-13.3215448697659;-4.62328242486741;1.53907791928706;-0.209197709718647;4;0;2;2
48.3;-13.3173283071036;-4.52337137068555;1.518330641777;-0.20950447059098;4;0;2;2
48.4;-13.311020081755;-4.42357053439767;1.49733407235057;-0.209422058591016;4;0;2;2
48.5;-13.3026231764116;-4.32392369925519;1.47640419256781;-0.209444198605264;4;0;2;2
48.6;-13.2921412164484;-4.22447457371812;1.45545648025768;-0.209438250723767;4;0;2;2
48.7;-13.2795788153278;-4.12526678146612;1.43451353418779;-0.209439848602083;4;0;2;2
48.8;-13.2649414793553;-4.02634383979571;1.4135693147768;-0.209439419340424;4;0;2;2
48.9;-13.2482356303079;-3.92774914119437;1.39262543539706;-0.209439534658533;4;0;2;2
49;-13.2294685958892;-3.82952593412835;1.37168146525685;-0.20943950367935;4;0;2;2
49.1;-13.2086486083228;-3.73171730411956;1.35073751933123;-0.209439512001575;4;0;2;2
49.2;-13.1857848002554;-3.6343661548334;1.32979356694822;-0.209439509765914;4;0;2;2
49.3;-13.1608872008813;-3.53751518926246;1.30884961628641;-0.209439510366492;4;0;2;2
49.4;-13.1339667315081;-3.44120689099404;1.28790566516603;-0.209439510205157;4;0;2;2
49.5;-13.1050352007755;-3.34548350557495;1.26696171416779;-0.209439510248497;4;0;2;2
49.6;-13.0741052994727;-3.2503870219805;1.24601776313701;-0.209439510236854;4;0;2;2
49.7;-13.0411905949727;-3.15595915419611;1.2250738121149;-0.209439510239982;4;0;2;2
49.8;-13.0063055252804;-3.06224132291949;1.20412986109049;-0.209439510239142;4;0;2;2
49.9;-12.9694653926997;-2.96927463739146;1.18318591006668;-0.209439510239367;4;0;2;2
50;-12.930686357121;-2.87709987736347;1.16224195904272;-0.209439510239307;4;0;2;2
50.1;-12.8899854289328;-2.78575747520955;1.1412980080188;-0.209439510239323;4;0;2;2
50.2;-12.8473804615599;-2.69528749819075;1.12035405699485;-0.209439510239319;4;0;2;2
50.3;-12.8028901436323;-2.60572963087959;1.09941010597091;-0.20943951023932;4;0;2;2
50.4;-12.756533990787;-2.51712315775253;1.07846615494699;-0.209439510239319;4;0;2;2
50.5;-12.7083323371081;-2.42950694595785;1.05752220392307;-0.20943951023932;4;0;2;2
50.6;-12.6583063262069;-2.34291942826656;1.03657825289914;-0.20943951023932;4;0;2;2
50.7;-12.6064779019472;-2.257398586214;1.0156343018752;-0.20943951023932;4;0;2;2
50.8;-12.5528697988197;-2.17298193343917;0.994690350851252;-0.20943951023932;4;0;2;2
50.9;-12.4975055319699;-2.08970649922949;0.97374639982734;-0.20943951023932;4;0;2;2
51;-12.4404093868826;-2.00760881227789;0.952802448803405;-0.20943951023932;4;0;2;2
51.1;-12.3816064087297;-1.92672488465953;0.931858497779465;-0.20943951023932;4;0;2;2
51.2;-12.3211223913835;-1.84709019603517;0.910914546755546;-0.20943951023932;4;0;2;2
51.3;-12.258983866103;-1.76873967808802;0.889970595731606;-0.20943951023932;4;0;2;2
51.4;-12.1952180898952;-1.691707699201;0.869026644707667;-0.20943951023932;4;0;2;2
51.5;-12.1298530335596;-1.61602804938109;0.848082693683749;-0.20943951023932;4;0;2;2
51.6;-12.0629173694181;-1.54173392543734;0.827138742659813;-0.20943951023932;4;0;2;2
51.7;-11.9944404587386;-1.46885791641916;0.806194791635872;-0.20943951023932;4;0;2;2
51.8;-11.9244523388551;-1.39743198932115;0.785250840611943;-0.20943951023932;4;0;2;2
51.9;-11.8529837099924;-1.3274874750608;0.764306889588021;-0.20943951023932;4;0;2;2
52;-11.7800659217991;-1.25905505473522;0.743362938564079;-0.20943951023932;4;0;2;2
52.1;-11.7057309595961;-1.19216474616288;0.722418987540155;-0.20943951023932;4;0;2;2
52.2;-11.6300114303464;-1.12684589071636;0.70147503651622;-0.20943951023932;4;0;2;2
52.3;-11.5529405483524;-1.06312714045177;0.68053108549228;-0.20943951023932;4;0;2;2
52.4;-11.4745521206856;-1.00103644554054;0.659587134468359;-0.20943951023932;4;0;2;2
52.5;-11.3948805323581;-0.940601042009115;0.638643183444427;-0.20943951023932;4;0;2;2
52.6;-11.3139607312392;-0.88184743979188;0.617699232420491;-0.20943951023932;4;0;2;2
52.7;-11.2318282127254;-0.824801411102632;0.596755281396556;-0.20943951023932;4;0;2;2
52.8;-11.1485190041708;-0.769487979129594;0.575811330372637;-0.20943951023932;4;0;2;2
52.9;-11.0640696490834;-0.715931407059027;0.554867379348689;-0.20943951023932;4;0;2;2
53;-10.9785171910955;-0.664155187432214;0.533923428324758;-0.20943951023932;4;0;2;2
53.1;-10.8918991577142;-0.614182031840452;0.512979477300833;-0.209439510239319;4;0;2;2
53.2;-10.8042535438608;-0.566033860962665;0.492035526276895;-0.20943951023932;4;0;2;2
53.3;-10.7156187952033;-0.519731794949903;0.471091575252965;-0.209439510239319;4;0;2;2
53.4;-10.626033791293;-0.475296144161002;0.450147624229045;-0.209439510239321;4;0;2;2
53.5;-10.53553782851;-0.432746400253479;0.429203673205106;-0.209439510239316;4;0;2;2
53.6;-10.4441706028253;-0.392101227633513;0.408259722181169;-0.209439510239334;4;0;2;2
53.7;-10.3519721923888;-0.353378455268841;0.387315771157213;-0.209439510239266;4;0;2;2
53.8;-10.2589830399487;-0.316595068868088;0.366371820133402;-0.209439510239521;4;0;2;2
53.9;-10.1652439351116;-0.281767203430003;0.345427869109037;-0.209439510238567;4;0;2;2
54;-10.07079599645;-0.248910136165852;0.324483918086742;-0.209439510242135;4;0;2;2
54.1;-9.97568065346566;-0.218038279798096;0.303539967056624;-0.209439510228789;4;0;2;2
54.2;-9.87993962841657;-0.189165176238219;0.282596016055953;-0.209439510278711;4;0;2;2
54.3;-9.78361491801572;-0.162303490646769;0.261652064944625;-0.209439510091966;4;0;2;2
54.4;-9.68674877500905;-0.137465005877073;0.240708114248879;-0.209439510790526;4;0;2;2
54.5;-9.58938368964151;-0.114660617309391;0.219764161993154;-0.209439508177432;4;0;2;2
54.6;-9.49156237101842;-0.0939003280616505;0.198820215590337;-0.209439517952139;4;0;2;2
54.7;-9.39332772837227;-0.0751932446389757;0.17787624723819;-0.209439481388437;4;0;2;2
54.8;-9.29472285223646;-0.0585475727993676;0.156932361161683;-0.209439618159539;4;0;2;2
54.9;-9.19579099555932;-0.0439706144769746;0.135988166820715;-0.209439106552729;4;0;2;2
55;-9.0965755546727;-0.0314687626238575;0.115045126940572;-0.209441020262502;4;0;2;2
55.1;-8.99712005047523;-0.0210475057194843;0.0940977655060535;-0.209433861900949;4;0;2;2
55.2;-8.89746810852252;-0.0127113980056207;0.0731665739378119;-0.209460638103944;4;0;2;2
55.3;-8.79766344295613;-0.00646415982097737;0.052174906629774;-0.209360480904977;4;0;2;2
55.4;-8.69774982586228;-0.0023082931922696;0.0314093183716372;-0.209735120068696;4;0;2;2
55.5;-8.59777111096082;-0.000246512368361276;0.0097989240766063;-0.20833366891446;4;0;2;2
55.6;-8.4977713847005;-4.69789970043805E-07;-0.000579894412337891;0.00107568422005047;4;0;2;2
55.7;-8.39777139600257;1.25879844194468E-07;0.000155384423404828;-0.000288228718073425;4;0;2;2
55.8;-8.29777139297419;-3.37294014994467E-08;-4.16349754393129E-05;7.72306522432318E-05;4;0;2;2
55.9;-8.19777139378564;9.03776697560534E-09;1.11560692260908E-05;-2.06938908995022E-05;4;0;2;2
56;-8.09777139356821;-2.42166129302303E-09;-2.98925893779826E-06;5.54491135477956E-06;4;0;2;2
56.1;-7.99777139362647;6.488832441058E-10;8.00969575822538E-07;-1.48575451961535E-06;4;0;2;2
56.2;-7.89777139361086;-1.7386669811427E-10;-2.14619146999715E-07;3.98106723681822E-07;4;0;2;2
56.3;-7.79777139361504;4.65884713037449E-11;5.75070272840276E-08;-1.06672375111944E-07;4;0;2;2
56.4;-7.69777139361392;-1.24823264816836E-11;-1.54089616302772E-08;2.85827767659543E-08;4;0;2;2
56.5;-7.59777139361423;3.3456329085784E-12;4.12881869483959E-09;-7.65873195187678E-09;4;0;2;2
56.6;-7.49777139361415;-8.95469200480484E-13;-1.10631376659296E-09;2.05215104155182E-09;4;0;2;2
56.7;-7.39777139361417;2.40917512054301E-13;2.96435748615851E-10;-5.49872214330498E-10;4;0;2;2
56.8;-7.29777139361416;-6.35895624643268E-14;-7.94298511748207E-11;1.4733781577017E-10;4;0;2;2
56.9;-7.19777139361416;1.79896896370288E-14;2.12830327512027E-11;-3.94790487501813E-11;4;0;2;2
57;-7.09777139361416;-3.88257768813779E-15;-5.70290316422192E-12;1.05783792305604E-11;4;0;2;2
57.1;-6.99777139361416;1.9649060728046E-15;1.52795657131163E-12;-2.83446817205881E-12;4;0;2;2
57.2;-6.89777139361416;3.849049158322E-16;-4.09546455407501E-13;7.59493457674878E-13;4;0;2;2
57.3;-6.79777139361416;7.95092344409409E-16;1.09605915934732E-13;-2.03505658640704E-13;4;0;2;2
57.4;-6.69777139361416;6.72010348702963E-16;-2.95005427151217E-14;5.45291768879387E-14;4;0;2;2
57.5;-6.59777139361416;6.91817464581531E-16;7.77292054205918E-15;-1.46110489110575E-14;4;0;2;2
57.6;-6.49777139361416;6.73337558403694E-16;-2.21447383681388E-15;3.91501875628949E-15;4;0;2;2
57.7;-6.39777139361416;6.65116628866462E-16;4.61640421496272E-16;-1.04902611410047E-15;4;0;2;2
57.8;-6.29777139361416;6.54146814823211E-16;-2.55422232871343E-16;2.81085700112379E-16;4;0;2;2
57.9;-6.19777139361416;6.43913562163434E-16;-6.32858737110242E-17;-7.53166863490462E-17;4;0;2;2
58;-6.09777139361416;6.3348294847578E-16;-1.14768655984687E-16;2.01810452838158E-17;4;0;2;2
58.1;-5.99777139361416;6.23105217516163E-16;-1.00973886050352E-16;-5.40749478621436E-18;4;0;2;2
