# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
108.5; 8.439; -175.4; 959.1; 3216.6; -175.4; 1368.0; 4750.1; -427.9; 528.3; 1359.8; -427.9; 1039.8; 2893.2
111.6; 8.683; -49.3; 1012.0; 2884.1; -49.3; 1543.1; 4702.0; 264.1; 652.8; 1408.4; 264.1; 1387.5; 3226.3
114.7; 8.926; -49.3; 1007.0; 2890.7; -49.3; 1518.3; 4719.9; 211.6; 662.3; 1390.6; 211.6; 1432.4; 3219.7
117.8; 9.169; -49.3; 986.7; 2903.1; -49.3; 1463.7; 4705.7; 215.4; 668.5; 1404.7; 215.4; 1431.8; 3207.3
120.9; 9.412; -49.3; 972.5; 2911.1; -49.3; 1425.2; 4691.2; 229.2; 671.5; 1419.2; 229.2; 1423.5; 3199.2
124.0; 9.655; -49.3; 927.5; 2935.7; -49.3; 1333.3; 4661.8; 239.6; 683.5; 1448.6; 239.6; 1411.4; 3174.7
127.1; 9.899; -49.3; 737.0; 3032.6; -49.3; 1007.7; 4562.2; 245.8; 734.1; 1548.3; 245.8; 1380.3; 3078.0
130.2; 10.138; -49.3; -152.2; 3500.3; -49.3; -134.7; 3666.9; 1177.2; 338.4; 2449.8; 1177.2; 364.6; 2616.4
133.3; 10.376; -166.1; -1199.9; 4667.4; -166.1; -870.0; 3284.3; -398.5; -929.7; 2828.4; -398.5; -510.9; 1445.4
136.4; 10.619; -127.2; -1470.5; 4796.6; -127.2; -1001.7; 3069.3; -260.3; -1297.6; 3040.3; -260.3; -602.7; 1313.0
139.5; 10.864; -70.2; -1465.7; 4756.1; -70.2; -991.4; 2978.3; -38.4; -1391.2; 3129.7; -38.4; -642.9; 1352.0
142.6; 11.110; -49.3; -1415.5; 4689.2; -49.3; -958.6; 2917.0; 215.9; -1424.4; 3191.1; 215.9; -675.8; 1418.9
145.7; 11.356; -49.3; -1394.8; 4683.7; -49.3; -951.0; 2921.7; 217.5; -1424.0; 3186.4; 217.5; -678.2; 1424.4
148.8; 11.603; -49.3; -1398.3; 4684.3; -49.3; -955.0; 2919.7; 220.4; -1424.0; 3188.3; 220.4; -676.9; 1423.7
151.9; 11.849; -49.3; -1196.1; 4621.7; -49.3; -845.4; 2977.4; 231.1; -1401.4; 3130.7; 231.1; -706.4; 1486.4
155.0; 12.092; -49.3; 50.9; 3760.0; -49.3; 65.6; 3442.0; 1096.0; -486.7; 2671.8; 1096.0; -428.7; 2353.7
158.1; 12.332; -109.2; 934.6; 3166.1; -109.2; 1334.5; 4673.6; -218.6; 536.4; 1437.5; -218.6; 1016.5; 2945.1
161.2; 12.575; -49.3; 1014.1; 2883.3; -49.3; 1547.2; 4700.0; 272.9; 650.9; 1411.7; 272.9; 1380.3; 3228.4
164.3; 12.816; -49.3; 1007.6; 2890.9; -49.3; 1519.9; 4720.4; 213.1; 662.2; 1391.3; 213.1; 1431.5; 3220.9
167.4; 13.057; -49.3; 984.3; 2905.0; -49.3; 1459.8; 4705.5; 214.6; 669.5; 1406.2; 214.6; 1431.9; 3206.7
170.5; 13.298; -49.3; 970.0; 2913.1; -49.3; 1421.8; 4691.8; 226.7; 672.8; 1419.9; 226.7; 1424.7; 3198.6
173.6; 13.540; -49.3; 933.1; 2933.3; -49.3; 1345.4; 4667.0; 236.6; 682.5; 1444.7; 236.6; 1414.1; 3178.5
176.7; 13.781; -49.3; 772.6; 3015.9; -49.3; 1066.2; 4582.5; 241.1; 725.7; 1529.4; 241.1; 1388.1; 3096.0
179.8; 14.020; -49.3; -16.5; 3407.6; -49.3; 1.4; 3826.2; 1035.1; 490.4; 2290.8; 1035.1; 577.4; 2709.5
182.9; 14.257; -152.6; -1111.0; 4603.5; -152.6; -820.5; 3322.7; -355.8; -834.7; 2790.7; -355.8; -484.4; 1509.9
186.0; 14.499; -134.3; -1445.6; 4789.3; -134.3; -990.4; 3091.6; -284.0; -1266.3; 3018.6; -284.0; -596.3; 1320.9
189.1; 14.745; -110.1; -1466.8; 4796.1; -110.1; -1000.1; 3032.3; -201.7; -1367.7; 3075.2; -201.7; -623.9; 1311.3
192.2; 14.992; -49.3; -1417.8; 4689.3; -49.3; -959.3; 2916.3; 215.9; -1424.0; 3191.2; 215.9; -675.4; 1418.2
195.3; 15.239; -49.3; -1396.2; 4683.7; -49.3; -951.4; 2921.2; 217.2; -1423.9; 3186.3; 217.2; -677.9; 1423.7
198.4; 15.486; -49.3; -1404.4; 4685.8; -49.3; -958.0; 2917.8; 219.9; -1424.5; 3189.6; 219.9; -675.9; 1421.6
201.5; 15.733; -49.3; -1222.3; 4629.8; -49.3; -860.4; 2969.6; 229.1; -1404.7; 3137.9; 229.1; -702.4; 1477.7
204.6; 15.977; -49.3; -22.2; 3840.5; -49.3; -4.3; 3395.6; 1020.4; -593.3; 2717.1; 1020.4; -499.5; 2272.1
207.7; 16.218; -49.3; 902.9; 3103.9; -49.3; 1289.8; 4573.8; 71.5; 543.6; 1538.4; 71.5; 983.4; 3008.3
210.8; 16.458; -49.3; 1016.4; 2882.5; -49.3; 1551.7; 4697.0; 283.7; 648.6; 1415.8; 283.7; 1371.0; 3230.4
