# x_m, y_m, w_tr_right_m, w_tr_left_m
4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.100000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.299999999999999822e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.600000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.700000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.100000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.300000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.600000000000000533e+00,-5.983190528116238201e-64,4.000000000000000000e+00,4.000000000000000000e+00
5.700000000000000178e+00,1.603191070170300878e-64,4.000000000000000000e+00,4.000000000000000000e+00
5.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.100000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.300000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.600000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.700000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.100000000000000533e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.200000000000000178e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.300000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.600000000000000533e+00,2.210859150104177824e-75,4.000000000000000000e+00,4.000000000000000000e+00
7.700000000000000178e+00,-4.836254390852888990e-76,4.000000000000000000e+00,4.000000000000000000e+00
7.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.099999999999999645e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.200000000000001066e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.300000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.599999999999999645e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.700000000000001066e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.099999999999999645e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.200000000000001066e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.300000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.400000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.600000000000001421e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.700000000000001066e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.800000000000000711e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.900000000000000355e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.010000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.020000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.030000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.040000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.060000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.070000000000000107e+01,-2.975379179727358379e-60,4.000000000000000000e+00,4.000000000000000000e+00
1.080000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.090000000000000036e+01,-4.107190083388353527e-59,4.000000000000000000e+00,4.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.110000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.120000000000000107e+01,-2.149748773664488339e-57,4.000000000000000000e+00,4.000000000000000000e+00
1.130000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.140000000000000036e+01,-2.994213781363453941e-56,4.000000000000000000e+00,4.000000000000000000e+00
1.150000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.160000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.170000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.180000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.190000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.210000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.220000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.230000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.240000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.250000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.260000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.270000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.280000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.290000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.310000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.320000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.330000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.340000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.360000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.370000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.380000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.390000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.410000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.420000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.430000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.440000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.450000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.460000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.470000000000000107e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.480000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.490000000000000036e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.510000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.520000000000000107e+01,1.625003390576730251e-34,4.000000000000000000e+00,4.000000000000000000e+00
1.530000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.540000000000000036e+01,2.262967684655002127e-33,4.000000000000000000e+00,4.000000000000000000e+00
1.550000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.560000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.570000000000000107e+01,1.174971544228889076e-31,4.000000000000000000e+00,4.000000000000000000e+00
1.580000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.590000000000000036e+01,1.636524245781061693e-30,4.000000000000000000e+00,4.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.610000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.619999999999999929e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.630000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.640000000000000213e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.650000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.660000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.669999999999999929e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.680000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.690000000000000213e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.710000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.719999999999999929e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.730000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.740000000000000213e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.750000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.760000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.769999999999999929e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.780000000000000071e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.790000000000000213e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.809999946453766739e+01,-3.272491895633551900e-04,4.000000000000000000e+00,4.000000000000000000e+00
1.819999464541569267e+01,-1.308982944873404329e-03,4.000000000000000000e+00,4.000000000000000000e+00
1.829998125915825824e+01,-2.945158993664396662e-03,4.000000000000000000e+00,4.000000000000000000e+00
1.839995502265618299e+01,-5.235707397836106974e-03,4.000000000000000000e+00,4.000000000000000000e+00
1.849991165335094578e+01,-8.180529972567801220e-03,4.000000000000000000e+00,4.000000000000000000e+00
1.859984686941786691e+01,-1.177950059504257428e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.869975638994961997e+01,-1.603246508857212801e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.879963593513959808e+01,-2.093924127234328067e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.889948122646523387e+01,-2.649961895479453072e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.899928798687128406e+01,-3.271335994726824042e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.909905194095306058e+01,-3.958019807274845009e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.919876881513955880e+01,-4.709983917771697753e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.929843433787651108e+01,-5.527196114462297472e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.939804423980940840e+01,-6.409621390571083877e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.949759425396634072e+01,-7.357221945801165064e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.959708011594080901e+01,-8.369957187953722122e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.969649756407439156e+01,-9.447783734666743982e-02,4.000000000000000000e+00,4.000000000000000000e+00
1.979584233963928241e+01,-1.059065541527360460e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.989511018702076584e+01,-1.179852327278027857e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.999429685389945632e+01,-1.307133556596346280e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.009339809143350308e+01,-1.440903777158565047e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.019240965444057778e+01,-1.581157258673254740e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.029132730157969888e+01,-1.727887993126572264e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.039014679553297427e+01,-1.881089695039801779e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.048886390318706319e+01,-2.040755801738520780e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.058747439581453875e+01,-2.206879473633661382e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.068597404925501593e+01,-2.379453594514661097e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.078435864409611256e+01,-2.558470771854135517e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.088262396585419012e+01,-2.743923337124663520e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.098076580515488843e+01,-2.935803346127224822e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.107877995791345072e+01,-3.134102579331523586e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.117666222551479649e+01,-3.338812542228059566e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.127440841499339541e+01,-3.549924465692053110e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.137201433921286409e+01,-3.767429306359069141e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.146947581704533903e+01,-3.991317747012390615e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.156678867355059737e+01,-4.221580196982121502e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.166394874015485783e+01,-4.458206792556050901e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.176095185482937922e+01,-4.701187397402234458e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.185779386226874976e+01,-4.950511603003101557e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.195447061406887812e+01,-5.206168729101338100e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.205097796890471074e+01,-5.468147824157516546e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.214731179270759043e+01,-5.736437665819039688e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.224346795884241246e+01,-6.011026761401003782e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.233944234828434716e+01,-6.291903348378463656e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.243523084979529258e+01,-6.579055394890334085e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.253082936010001447e+01,-6.872470600254757533e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.262623378406189190e+01,-7.172136395495989358e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.272144003485832897e+01,-7.478039943882947016e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.281644403415587163e+01,-7.790168141478943653e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.291124171228485196e+01,-8.108507617703110126e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.300582900841375533e+01,-8.433044735903124645e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.310020187072316489e+01,-8.763765593939345511e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.319435625657931865e+01,-9.100656024780378051e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.328828813270730791e+01,-9.443701597109909196e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.338199347536381723e+01,-9.792887615944914081e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.347546827050951990e+01,-1.014819912326513363e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.356870851398100797e+01,-1.050962089865384419e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.366171021166231014e+01,-1.087713745994974612e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.375446937965601535e+01,-1.125073306391044081e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.384698204445391667e+01,-1.163039170688648039e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.393924424310720767e+01,-1.201609712550721687e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.403125202339625943e+01,-1.240783279737720735e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.412300144399992163e+01,-1.280558194178416098e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.421448857466435456e+01,-1.320932752041773517e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.430570949637137801e+01,-1.361905223809941168e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.439666030150637255e+01,-1.403473854352323746e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.448733709402564074e+01,-1.445636863000787420e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.457773598962332073e+01,-1.488392443625922823e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.466785311589777052e+01,-1.531738764714418055e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.475768461251745478e+01,-1.575673969447518141e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.484722663138631304e+01,-1.620196175780561854e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.493647533680857009e+01,-1.665303476523604331e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.502542690565308803e+01,-1.710993939423111287e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.511407752751711087e+01,-1.757265607244739014e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.520242340488949040e+01,-1.804116497857158663e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.529046075331336851e+01,-1.851544604316991194e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.537818580154829462e+01,-1.899547894954752181e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.546559479173174623e+01,-1.948124313461900847e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.555268397954014503e+01,-1.997271778978912504e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.563944963434922286e+01,-2.046988186184422798e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.572588803939384050e+01,-2.097271405385418674e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.581199549192719545e+01,-2.148119282608455638e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.589776830337943991e+01,-2.199529639691926608e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.598320279951569489e+01,-2.251500274379384159e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.606829532059341759e+01,-2.304028960413861959e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.615304222151921820e+01,-2.357113447633250924e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.623743987200495908e+01,-2.410751462066675010e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.632148465672327120e+01,-2.464940706031916839e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.640517297546246311e+01,-2.519678858233834085e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.648850124328069100e+01,-2.574963573863797706e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.657146589065956377e+01,-2.630792484700140044e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.665406336365702344e+01,-2.687163199209595899e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.673629012405960026e+01,-2.744073302649751245e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.681814264953398919e+01,-2.801520357172487152e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.689961743377788750e+01,-2.859501901928398482e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.698071098667027101e+01,-2.918015453172219775e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.706141983442082122e+01,-2.977058504369218372e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.714174051971878043e+01,-3.036628526302556530e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.722166960188103602e+01,-3.096722967181657182e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.730120365699951179e+01,-3.157339252751488967e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.738033927808783119e+01,-3.218474786402861554e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.745907307522728047e+01,-3.280126949283635795e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.753740167571198327e+01,-3.342293100410916207e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.761532172419342146e+01,-3.404970576784194680e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.769282988282413882e+01,-3.468156693499403698e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.776992283140073781e+01,-3.531848743863939433e+00,4.000000000000000000e+00,4.000000000000000000e+00
2.784659726750609465e+01,-3.596043999512609002e+00,4.000000000000000000e+00,4.000000000000000000e+00
