0.0, 0.0, 5.0, 5.0
0.9099399688818863, 0.8494506544944329, 5.0, 5.0
1.8198799377637727, 1.6989013089888658, 5.0, 5.0
2.729819906645659, 2.5483519634832987, 5.0, 5.0
3.6397598755275453, 3.3978026179777316, 5.0, 5.0
4.473596938120664, 4.322184189782625, 5.0, 5.0
5.3074340007137835, 5.246565761587519, 5.0, 5.0
6.1412710633069025, 6.170947333392412, 5.0, 5.0
6.975108125900022, 7.095328905197306, 5.0, 5.0
7.730681107104431, 8.084808733409162, 5.0, 5.0
8.48625408830884, 9.074288561621017, 5.0, 5.0
9.24182706951325, 10.063768389832873, 5.0, 5.0
9.997400050717658, 11.053248218044729, 5.0, 5.0
10.66997282078782, 12.101004322907166, 5.0, 5.0
11.34254559085798, 13.148760427769602, 5.0, 5.0
12.015118360928142, 14.196516532632039, 5.0, 5.0
12.687691130998303, 15.244272637494475, 5.0, 5.0
13.269252149512724, 16.3452326695651, 5.0, 5.0
13.850813168027145, 17.446192701635724, 5.0, 5.0
14.432374186541566, 18.547152733706348, 5.0, 5.0
15.013935205055986, 19.648112765776972, 5.0, 5.0
15.140172220366651, 20.887022151782674, 5.0, 5.0
15.266409235677315, 22.125931537788375, 5.0, 5.0
15.39264625098798, 23.364840923794077, 5.0, 5.0
15.518883266298644, 24.60375030979978, 5.0, 5.0
15.171345296597352, 25.7995282907655, 5.0, 5.0
14.823807326896059, 26.995306271731224, 5.0, 5.0
14.476269357194766, 28.191084252696946, 5.0, 5.0
14.128731387493474, 29.38686223366267, 5.0, 5.0
13.358215077019906, 30.36473219815518, 5.0, 5.0
12.587698766546339, 31.342602162647694, 5.0, 5.0
11.817182456072771, 32.32047212714021, 5.0, 5.0
11.046666145599204, 33.29834209163272, 5.0, 5.0
10.035746246315398, 34.02449190361542, 5.0, 5.0
9.024826347031592, 34.75064171559812, 5.0, 5.0
8.013906447747786, 35.47679152758082, 5.0, 5.0
7.00298654846398, 36.20294133956352, 5.0, 5.0
5.877689980907576, 36.73452066089823, 5.0, 5.0
4.752393413351172, 37.26609998223293, 5.0, 5.0
3.6270968457947674, 37.797679303567634, 5.0, 5.0
2.5018002782383633, 38.32925862490234, 5.0, 5.0
1.3216465230418493, 38.724109824474226, 5.0, 5.0
0.14149276784533527, 39.118961024046115, 5.0, 5.0
-1.0386609873511787, 39.513812223618004, 5.0, 5.0
-2.2188147425476927, 39.90866342318989, 5.0, 5.0
-3.4269857658916862, 40.2068044386744, 5.0, 5.0
-4.63515678923568, 40.504945454158914, 5.0, 5.0
-5.843327812579673, 40.803086469643425, 5.0, 5.0
-7.051498835923667, 41.101227485127936, 5.0, 5.0
-8.275046112179368, 41.32802836386686, 5.0, 5.0
-9.498593388435069, 41.55482924260579, 5.0, 5.0
-10.72214066469077, 41.78163012134472, 5.0, 5.0
-11.94568794094647, 42.00843100008365, 5.0, 5.0
-13.1782180036747, 42.17972483497876, 5.0, 5.0
-14.410748066402931, 42.351018669873866, 5.0, 5.0
-15.643278129131161, 42.522312504768976, 5.0, 5.0
-16.87580819185939, 42.693606339664086, 5.0, 5.0
-18.113818499994082, 42.8192293914585, 5.0, 5.0
-19.351828808128772, 42.94485244325291, 5.0, 5.0
-20.589839116263462, 43.070475495047326, 5.0, 5.0
-21.827849424398153, 43.19609854684174, 5.0, 5.0
-23.06924260632279, 43.28200822026178, 5.0, 5.0
-24.310635788247424, 43.36791789368182, 5.0, 5.0
-25.55202897017206, 43.45382756710186, 5.0, 5.0
-26.793422152096696, 43.5397372405219, 5.0, 5.0
-28.036797208254214, 43.58921694737577, 5.0, 5.0
-29.280172264411732, 43.63869665422963, 5.0, 5.0
-30.52354732056925, 43.6881763610835, 5.0, 5.0
-31.766922376726768, 43.737656067937365, 5.0, 5.0
-33.011168672339686, 43.75431513155228, 5.0, 5.0
-34.2554149679526, 43.7709741951672, 5.0, 5.0
-35.49966126356552, 43.787633258782115, 5.0, 5.0
-36.74390755917844, 43.80429232239703, 5.0, 5.0
-37.98823212747832, 43.79521314746734, 5.0, 5.0
-39.2325566957782, 43.78613397253764, 5.0, 5.0
-40.47688126407808, 43.777054797607946, 5.0, 5.0
-41.72120583237796, 43.76797562267825, 5.0, 5.0
-42.96518953703266, 43.73744797866632, 5.0, 5.0
-44.20917324168735, 43.706920334654384, 5.0, 5.0
-45.45315694634205, 43.67639269064245, 5.0, 5.0
-46.697140650996744, 43.64586504663052, 5.0, 5.0
