# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
0.0; 0.000; -364.3; -1197.8; 5158.0; -364.3; -846.9; 3369.6; -1022.5; -1740.0; 2928.4; -1022.5; -726.0; 1140.0
3.1; 0.144; -507.7; -530.7; 4859.7; -507.7; -447.6; 3933.3; -1478.0; -832.2; 2351.6; -1478.0; -522.4; 1425.1
6.2; 0.291; -564.2; -353.8; 4731.9; -564.2; -318.8; 4156.7; -1659.3; -446.0; 2113.6; -1659.3; -332.0; 1538.4
9.3; 0.443; -564.2; -395.3; 4723.2; -564.2; -355.6; 4150.3; -1659.3; -399.9; 2105.5; -1659.3; -298.2; 1532.6
12.4; 0.600; -564.2; -385.7; 4709.5; -564.2; -347.5; 4149.0; -1659.3; -391.5; 2092.4; -1659.3; -293.6; 1531.9
15.5; 0.761; -564.2; 59.9; 4412.5; -564.2; 60.6; 4431.1; -1659.3; -34.3; 1795.9; -1659.3; -34.6; 1814.6
18.6; 0.927; -411.0; 961.2; 3484.6; -411.0; 1329.9; 5049.1; -1170.8; 527.5; 1167.4; -1170.8; 1149.8; 2732.0
21.7; 1.096; -148.5; 1529.9; 2346.1; -148.5; 3299.9; 5669.6; -331.0; 496.7; 542.6; -331.0; 3081.7; 3866.1
24.8; 1.267; -76.9; 1582.7; 1960.3; -76.9; 4103.6; 5898.8; -72.8; 333.9; 310.7; -72.8; 3933.5; 4249.1
27.9; 1.439; -49.3; 1512.4; 1953.0; -49.3; 3838.0; 5826.2; 66.8; 414.1; 381.3; 66.8; 4015.2; 4254.6
31.0; 1.609; -49.3; 252.8; 2793.8; -49.3; 367.6; 4042.1; 2116.2; 1006.6; 2176.6; 2116.2; 1521.6; 3424.9
34.1; 1.778; -172.6; -3320.3; 5638.2; -172.6; -1571.2; 2427.0; -409.6; -2760.6; 3786.9; -409.6; -482.9; 575.7
37.2; 1.948; -49.3; -3991.6; 5823.0; -49.3; -1533.1; 1936.6; 120.1; -3884.6; 4276.0; 120.1; -411.4; 389.6
40.3; 2.118; -49.3; -3834.2; 5824.0; -49.3; -1508.8; 1956.7; 70.8; -4003.1; 4254.1; 70.8; -419.5; 386.8
43.4; 2.289; -49.3; -3674.9; 5790.3; -49.3; -1487.5; 1984.3; 79.7; -3992.0; 4224.6; 79.7; -453.5; 418.6
46.5; 2.461; -49.3; -3615.6; 5771.7; -49.3; -1483.0; 1992.9; 96.5; -3970.8; 4214.0; 96.5; -468.8; 435.2
49.6; 2.634; -49.3; -3413.8; 5720.4; -49.3; -1445.5; 2032.4; 117.8; -3929.4; 4172.6; 117.8; -519.9; 484.6
52.7; 2.807; -49.3; -2522.7; 5502.2; -49.3; -1202.1; 2226.0; 167.5; -3790.7; 3977.6; 167.5; -753.2; 701.4
55.8; 2.979; -49.3; 512.5; 3234.7; -49.3; 611.0; 3597.0; 2116.4; -97.1; 2617.7; 2116.4; -107.1; 2980.1
58.9; 3.147; -49.3; 1373.9; 2198.1; -49.3; 2993.3; 5277.8; 740.8; 721.4; 940.0; 740.8; 2695.8; 4019.7
62.0; 3.315; -49.3; 1501.1; 1992.1; -49.3; 3766.9; 5730.9; 209.0; 492.4; 486.3; 209.0; 3687.0; 4225.1
65.1; 3.484; -49.3; 1508.9; 1959.0; -49.3; 3845.3; 5816.3; 93.2; 429.2; 399.3; 93.2; 3958.5; 4256.6
68.2; 3.653; -49.3; 1503.4; 1966.6; -49.3; 3779.9; 5817.1; 70.7; 430.5; 396.6; 70.7; 4007.6; 4247.0
71.3; 3.822; -49.3; 1492.7; 1982.3; -49.3; 3682.0; 5792.8; 84.7; 452.8; 418.8; 84.7; 3991.5; 4229.4
74.4; 3.993; -49.3; 1440.0; 2037.3; -49.3; 3403.1; 5724.2; 109.5; 522.7; 485.5; 109.5; 3940.1; 4172.4
77.5; 4.165; -49.3; 1155.8; 2256.1; -49.3; 2391.3; 5461.9; 200.4; 796.5; 746.7; 200.4; 3747.3; 3952.5
