# 2024-11-22 12:01:23
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.259571848039403363e+01;1.428504561049732002e+00;-6.198544265594140290e-01;4.125127833928042831e-01;7.208837002004722661e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.091462427472618568e-01;8.077020813001036803e-01
1.264636441474071304e+01;1.474864964380113275e+00;-5.994651237539602162e-01;4.160180805032792639e-01;6.614917836406328244e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.355442600423334865e-01;8.341000985951753099e-01
1.269704711806616615e+01;1.521190279188439520e+00;-5.789054149942194361e-01;4.192162245059359305e-01;5.986732959631613921e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.591462427472619012e-01;8.077020813001036803e-01
1.274776010226070788e+01;1.567480515124823670e+00;-5.581925971543005849e-01;4.220889715423958299e-01;5.324052955724853375e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.855442600423335309e-01;7.841000985951752655e-01
1.279849629080459117e+01;1.613735695681610682e+00;-5.373450769271965743e-01;4.246179825817683051e-01;4.626472411548761265e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.505675989845714380e-01;8.077020813001036803e-01
1.284924802446709791e+01;1.659955858193375544e+00;-5.163823708247875510e-01;4.267847611396577423e-01;3.893548148876124770e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.805677357797494276e-01;8.291235743325912066e-01
1.290000707029303406e+01;1.706141053836928378e+00;-4.953251051778355118e-01;4.285707396837182825e-01;3.130435168671709401e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.591462427472619012e-01;8.577020813001037247e-01
1.295076464117305370e+01;1.752291347631309115e+00;-4.741949990651707081e-01;4.299629408918220208e-01;2.359884395080407218e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.968897156470584164e-01;8.836421553249107497e-01
1.300151167923445961e+01;1.798406818437789045e+00;-4.530142241902420097e-01;4.309662611437558577e-01;1.613898938833456184e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.516037659679208449e-01;8.420457215123436923e-01
1.305223946209742003e+01;1.844487558959875706e+00;-4.318040071444949612e-01;4.316006397241000658e-01;9.094658236974124607e-03;1.000000000000000000e+00;0.000000000000000000e+00;1.014402797497552688e+00;8.715372798130851528e-01
1.310293976572119590e+01;1.890533675743303554e+00;-4.105843012862603336e-01;4.318886005774894010e-01;2.485561525222396671e-03;1.000000000000000000e+00;0.000000000000000000e+00;9.528765975044070080e-01;8.396290371822593412e-01
1.315360488750938650e+01;1.936545289176044626e+00;-3.893737851414759144e-01;4.318523840279084314e-01;-3.695631851743924091e-03;1.000000000000000000e+00;0.000000000000000000e+00;1.010695188987582371e+00;8.092510275404243281e-01
1.320422766476537291e+01;1.982522533488298766e+00;-3.681898624036913925e-01;4.315140004928322282e-01;-9.454458646839827146e-03;1.000000000000000000e+00;0.000000000000000000e+00;1.021989092017058898e+00;8.291235743325912066e-01
1.325480148945712067e+01;2.028465556752497179e+00;-3.470486619340654166e-01;4.308952946632738090e-01;-1.479463613334081051e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.672601257556808774e-01;8.577020813001037247e-01
1.330532031956847661e+01;2.074374520883310424e+00;-3.259650377613648176e-01;4.300180056140571194e-01;-1.971818187216483123e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.018962949278248598e+00;8.260974315937809065e-01
1.335577868730087658e+01;2.120249601637631987e+00;-3.049525690819684942e-01;4.289038226629142136e-01;-2.422553690498588028e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.737674467327013250e-01;8.420457215123436923e-01
1.340617170437911376e+01;2.166090988614596036e+00;-2.840235602598621956e-01;4.275744368232421433e-01;-2.831569216120480639e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.002116545224892130e+00;8.092510275404243281e-01
1.345649506470692280e+01;2.211898885255561442e+00;-2.631890408266431836e-01;4.260515877167903032e-01;-3.198631795746492701e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.423711346547388734e-01;8.291235743325912066e-01
1.350674504461297865e+01;2.257673508844121546e+00;-2.424587654815185400e-01;4.243571058307558097e-01;-3.523389651083635304e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.672601257556808774e-01;8.077020813001036803e-01
1.355691850092474127e+01;2.303415090506106822e+00;-2.218412140913025576e-01;4.225129500200970334e-01;-3.805385739503178849e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.689629492782486642e-01;8.260974315937809065e-01
1.360701286710654578e+01;2.349123875209571999e+00;-2.013435916904224021e-01;4.205412401709161530e-01;-4.044071584924784080e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.852844840112912062e-01;8.276850412832500448e-01
