# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
0.0; 0.000; -344.3; 46.9; 4101.1; -344.3; 47.7; 4167.5; -958.9; 36.9; 1919.1; -958.9; 38.1; 1985.6
3.1; 0.288; -340.9; 68.0; 4075.1; -340.9; 69.7; 4178.5; -948.1; 61.4; 1900.1; -948.1; 64.3; 2003.5
6.2; 0.594; -342.5; 48.6; 4086.4; -342.5; 49.5; 4161.9; -953.2; 46.3; 1908.6; -953.2; 47.9; 1984.1
9.3; 0.923; -347.4; 0.5; 4124.7; -347.4; 0.5; 4124.7; -968.8; -0.6; 1937.6; -968.8; -0.6; 1937.6
12.4; 1.280; -338.0; -73.1; 4170.0; -338.0; -70.0; 4052.9; -939.1; -80.7; 2001.5; -939.1; -76.7; 1884.4
15.5; 1.671; -329.0; -133.3; 4204.9; -329.0; -120.5; 3992.4; -910.2; -153.4; 2054.4; -910.2; -140.2; 1841.9
18.6; 2.113; -337.5; -98.1; 4161.0; -337.5; -94.0; 4044.7; -937.4; -55.4; 1994.2; -937.4; -52.6; 1877.8
21.7; 2.626; -303.0; -168.9; 3939.9; -303.0; 14.0; 4191.1; -827.6; 402.6; 1840.6; -827.6; 431.2; 2091.8
24.8; 3.220; -110.3; 693.6; 3008.8; -110.3; 1923.8; 4738.1; -202.5; 612.7; 1290.6; -202.5; 1303.1; 3019.9
27.9; 3.897; -162.7; 500.8; 3141.2; -162.7; 1981.3; 4706.9; -377.5; 539.7; 1317.2; -377.5; 1199.8; 2883.0
31.0; 4.830; -148.5; -600.3; 3524.1; -148.5; 1488.1; 4288.3; -330.8; 533.1; 1728.9; -330.8; 798.5; 2493.1
34.1; 5.794; -50.4; -67.4; 3680.2; -50.4; 580.4; 3455.5; 1034.7; -541.5; 2566.7; 1034.7; -548.2; 2341.9
37.2; 6.659; -56.3; -1862.7; 4368.1; -56.3; 41.5; 3274.7; -51.1; -647.7; 2746.0; -51.1; -495.5; 1652.6
40.3; 7.480; -49.3; -1825.4; 4358.1; -49.3; -790.5; 3084.1; 376.7; -451.0; 2938.5; 376.7; -314.6; 1664.5
43.4; 8.157; -49.3; -427.4; 3611.6; -49.3; -347.2; 3456.4; 1194.7; 202.0; 2572.8; 1194.7; 184.4; 2417.6
46.5; 8.713; -49.3; 178.1; 3217.9; -49.3; 629.1; 4013.9; 853.4; 540.1; 2019.9; 853.4; 681.6; 2815.9
49.6; 9.223; -49.3; 633.0; 2936.8; -49.3; 1560.2; 4526.9; 358.6; 663.4; 1508.3; 358.6; 1221.0; 3098.4
52.7; 9.726; -49.3; 863.0; 2836.2; -49.3; 1853.5; 4696.0; 212.4; 635.2; 1339.5; 212.4; 1429.1; 3199.4
55.8; 10.226; -49.3; 878.2; 2839.3; -49.3; 1765.0; 4674.4; 253.6; 631.9; 1361.7; 253.6; 1416.0; 3196.9
58.9; 10.710; -49.3; 693.5; 2997.9; -49.3; 1188.7; 4368.4; 576.6; 604.5; 1670.7; 576.6; 997.2; 3041.2
62.0; 11.162; -49.3; 578.8; 3107.2; -49.3; 899.1; 4156.2; 807.3; 488.6; 1887.3; 807.3; 697.3; 2936.4
65.1; 11.579; -49.3; 487.9; 3205.1; -49.3; 649.5; 3994.4; 956.4; 374.8; 2054.5; 956.4; 487.9; 2843.8
68.2; 11.964; -49.3; 284.0; 3356.8; -49.3; 324.9; 3771.6; 1123.2; 205.4; 2283.6; 1123.2; 235.5; 2698.5
71.3; 12.319; -49.3; 77.6; 3490.9; -49.3; 79.9; 3593.6; 1233.3; 50.2; 2468.7; 1233.3; 51.9; 2571.4
74.4; 12.649; -49.3; 1.1; 3538.5; -49.3; 1.1; 3538.5; 1265.5; -1.1; 2531.0; 1265.5; -1.1; 2531.0
77.5; 12.959; -49.3; -0.0; 3541.7; -49.3; -0.0; 3541.7; 1267.4; 0.0; 2534.9; 1267.4; 0.0; 2534.9
80.6; 13.252; -49.3; -0.0; 3545.0; -49.3; -0.0; 3545.0; 1269.4; 0.0; 2538.8; 1269.4; 0.0; 2538.8
83.7; 13.531; -49.3; -5.9; 3553.1; -49.3; -5.9; 3544.5; 1268.9; -5.0; 2546.4; 1268.9; -5.0; 2537.8
86.8; 13.807; -200.8; -34.9; 4020.1; -200.8; -34.5; 3969.3; -503.7; -30.2; 2117.1; -503.7; -29.6; 2066.2
89.9; 14.096; -346.9; -14.2; 4143.6; -346.9; -14.1; 4121.2; -967.1; -14.4; 1956.9; -967.1; -14.3; 1934.5
93.0; 14.403; -347.9; 0.3; 4129.1; -347.9; 0.3; 4129.1; -970.4; -0.3; 1940.8; -970.4; -0.3; 1940.8
96.1; 14.734; -344.7; -24.7; 4141.0; -344.7; -24.4; 4102.5; -960.1; -25.0; 1959.3; -960.1; -24.5; 1920.8
99.2; 15.093; -335.3; -94.6; 4183.2; -335.3; -89.6; 4033.9; -930.4; -102.8; 2020.0; -930.4; -96.4; 1870.7
102.3; 15.488; -331.1; -122.4; 4195.7; -331.1; -112.2; 4005.1; -917.0; -133.3; 2041.0; -917.0; -122.9; 1850.5
105.4; 15.934; -342.4; -70.9; 4132.3; -342.4; -70.2; 4082.3; -952.9; 7.2; 1955.9; -952.9; 7.0; 1905.9
108.5; 16.455; -297.4; -164.1; 3915.6; -297.4; 58.4; 4203.9; -809.7; 423.3; 1827.3; -809.7; 459.4; 2115.6
111.6; 17.059; -113.9; 675.0; 3021.7; -113.9; 1926.2; 4732.0; -215.0; 611.3; 1296.1; -215.0; 1279.8; 3006.3
114.7; 17.741; -149.7; 533.5; 3108.8; -149.7; 1979.1; 4713.1; -334.7; 563.5; 1310.9; -334.7; 1261.3; 2915.2
117.8; 18.451; -49.3; 579.3; 2913.4; -49.3; 1897.9; 4518.1; 406.8; 634.6; 1507.7; 406.8; 1114.4; 3112.4
120.9; 19.079; -49.3; 945.4; 2923.2; -49.3; 1676.2; 4368.6; 715.5; 421.8; 1661.2; 715.5; 681.3; 3106.5
124.0; 19.631; -49.3; 605.2; 3042.7; -49.3; 1196.3; 4244.2; 735.3; 509.9; 1789.6; 735.3; 758.0; 2991.2
127.1; 20.134; -49.3; 590.1; 3013.4; -49.3; 1239.5; 4340.7; 597.9; 601.5; 1696.3; 597.9; 956.9; 3023.5
130.2; 20.614; -49.3; 720.5; 2925.7; -49.3; 1519.0; 4545.6; 349.4; 659.5; 1492.7; 349.4; 1240.8; 3112.6
133.3; 21.085; -49.3; 758.5; 2922.9; -49.3; 1488.8; 4547.7; 354.3; 656.5; 1492.1; 354.3; 1241.1; 3116.9
136.4; 21.535; -49.3; 684.2; 3034.9; -49.3; 1101.6; 4279.8; 697.4; 539.8; 1763.8; 697.4; 837.3; 3008.7
139.5; 21.951; -49.3; 471.5; 3235.3; -49.3; 599.1; 3942.3; 1004.5; 317.8; 2107.1; 1004.5; 402.4; 2814.0
142.6; 22.332; -49.3; 145.3; 3455.5; -49.3; 152.9; 3634.1; 1208.8; 74.6; 2422.1; 1208.8; 79.1; 2600.8
145.7; 22.684; -49.3; -101.6; 3626.2; -49.3; -96.0; 3467.9; 1214.4; -104.1; 2595.2; 1214.4; -98.9; 2436.9
148.8; 23.032; -229.5; -224.2; 4174.2; -229.5; -201.6; 3843.4; -599.1; -223.1; 2214.5; -599.1; -194.6; 1883.7
151.9; 23.409; -337.0; -100.8; 4173.9; -337.0; -97.1; 4042.3; -935.6; -71.7; 2007.7; -935.6; -67.6; 1876.1
155.0; 23.827; -345.7; -18.3; 4114.9; -345.7; -18.1; 4110.0; -963.4; 12.4; 1932.0; -963.4; 12.4; 1927.0
158.1; 24.301; -327.9; -7.7; 4169.7; -327.9; 33.0; 4012.6; -906.8; -227.9; 2021.8; -906.8; -216.9; 1864.7
161.2; 24.848; -140.6; -1662.3; 4686.9; -140.6; -640.2; 3123.9; -304.7; -1159.5; 2907.0; -304.7; -598.9; 1343.9
164.3; 25.457; -121.7; -1939.0; 4724.3; -121.7; -533.7; 3045.1; -241.6; -1338.5; 2982.6; -241.6; -605.3; 1303.4
167.4; 26.076; -49.3; -1776.8; 4546.4; -49.3; -613.8; 2910.8; 359.6; -1198.2; 3118.6; 359.6; -648.4; 1482.9
170.5; 26.645; -49.3; -1580.7; 4440.7; -49.3; -687.9; 2938.7; 532.9; -1003.1; 3093.5; 532.9; -590.9; 1591.4
173.6; 27.217; -110.5; -1868.9; 4714.0; -110.5; -545.8; 3034.0; -203.0; -1346.3; 2995.5; -203.0; -625.6; 1315.5
176.7; 27.819; -59.0; -1658.2; 4576.6; -59.0; -480.1; 3079.5; -59.4; -1111.8; 2949.0; -59.4; -621.4; 1452.0
179.8; 28.392; -51.0; -1236.7; 4069.7; -51.0; -1007.8; 3238.1; 688.5; 78.0; 2794.2; 688.5; 57.3; 1962.6
182.9; 28.982; -187.5; -1613.7; 4637.8; -187.5; -570.0; 3262.8; -457.8; -905.8; 2764.8; -457.8; -522.9; 1389.8
186.0; 29.756; -282.3; -1873.8; 4478.2; -282.3; -631.7; 3599.9; -761.5; -139.6; 2419.9; -761.5; -119.3; 1541.6
189.1; 30.744; -49.3; -1711.6; 4270.9; -49.3; 943.7; 3350.0; -16.0; -976.1; 2668.5; -16.0; -784.2; 1747.6
192.2; 31.814; -70.1; -1733.7; 4143.2; -70.1; -1552.2; 3523.0; -94.6; 771.3; 2494.5; -94.6; 656.8; 1874.4
195.3; 32.928; -49.3; -1534.5; 4157.1; -49.3; -1403.5; 3387.6; 146.0; 610.0; 2630.2; 146.0; 369.2; 1860.6
198.4; 33.974; -49.3; -1217.9; 3318.3; -49.3; 1725.4; 4094.2; 432.6; 763.3; 1924.9; 432.6; 825.1; 2700.7
201.5; 34.951; -49.3; 743.3; 3085.9; -49.3; 1619.2; 4384.5; 309.6; 652.8; 1635.2; 309.6; 866.9; 2933.7
204.6; 35.792; -49.3; 1153.9; 2903.2; -49.3; 1813.1; 4409.8; 655.0; 470.7; 1613.2; 655.0; 709.0; 3119.9
207.7; 36.473; -49.3; 1277.2; 2958.5; -49.3; 1771.4; 4254.6; 880.6; 103.7; 1773.4; 880.6; 163.3; 3069.6
210.8; 37.036; -49.3; 339.9; 3527.1; -49.3; 415.9; 3581.9; 1118.2; -301.8; 2452.5; 1118.2; -319.2; 2507.2
213.9; 37.594; -246.2; -593.3; 4332.7; -246.2; 107.2; 3684.0; -646.1; -685.1; 2344.6; -646.1; -549.1; 1695.9
